,0
0,0.11649893973428894
1,0.1151269552818426
2,0.11482938707969352
3,0.11979733050026102
4,0.12258845480502942
5,0.11182231875698102
6,0.12274563482806966
7,0.11482776375341806
8,0.12134404710630667
9,0.1214174358546827
