loss,val_loss
0.0012621550122275949,0.0004549315490294248
0.00014482162077911198,0.0002312792494194582
8.753204747335985e-05,0.0001684165035840124
6.970411777729169e-05,0.00013754554674960673
5.9799349401146173e-05,0.00012059090659022331
5.348124250303954e-05,0.0001089604920707643
4.896345126326196e-05,0.00010020147601608187
4.548398283077404e-05,9.197553299600258e-05
4.271656507626176e-05,8.613079262431711e-05
4.044135130243376e-05,8.111544593703002e-05
3.8508966099470854e-05,7.716161053394899e-05
3.679387373267673e-05,7.279218698386103e-05
3.522911720210686e-05,6.929546361789107e-05
3.3825730497483164e-05,6.599548942176625e-05
3.25983164657373e-05,6.308218144113198e-05
3.149974509142339e-05,6.03800181124825e-05
3.050517443625722e-05,5.900892574572936e-05
2.9613393053296022e-05,5.611302185570821e-05
2.8803649911424145e-05,5.535892705665901e-05
2.802899689413607e-05,5.2556457376340404e-05
2.7339156076777726e-05,5.1411843742243946e-05
2.668324304977432e-05,4.9367947212886065e-05
2.6118961613974534e-05,4.771371459355578e-05
2.5563831513863988e-05,4.700893987319432e-05
2.5087883841479197e-05,4.5473880163626745e-05
2.467208105372265e-05,4.557628199108876e-05
2.4277780539705418e-05,4.3567193642957136e-05
2.3934164346428588e-05,4.301979788579047e-05
2.364275678701233e-05,4.272086880519055e-05
2.3321535991271958e-05,4.3554435251280665e-05
2.3123131541069597e-05,4.211339546600357e-05
2.2849984816275537e-05,4.152785913902335e-05
2.2652860934613273e-05,4.077133780810982e-05
2.24392661039019e-05,3.990294862887822e-05
2.22728012886364e-05,3.964240022469312e-05
2.210522143286653e-05,3.929561353288591e-05
2.19492576434277e-05,3.879302676068619e-05
2.181538729928434e-05,3.977941378252581e-05
2.1686628315364942e-05,3.845858736895025e-05
2.1577736333711073e-05,3.8244874303927645e-05
2.1495905457413755e-05,3.796901000896469e-05
2.137573028448969e-05,3.784542059293017e-05
2.1286841729306616e-05,3.798842953983694e-05
2.1214304069872014e-05,3.7319383409339935e-05
2.1141349861864e-05,3.713843761943281e-05
2.105809653585311e-05,3.7074943975312635e-05
2.1022891814936884e-05,3.6890549381496385e-05
2.093809234793298e-05,3.705475683091208e-05
2.086776112264488e-05,3.663216921268031e-05
2.0818286429857835e-05,3.647634730441496e-05
2.0775323719135486e-05,3.659917274489999e-05
2.069549009320326e-05,3.641118382802233e-05
2.0629055143217556e-05,3.6367284337757155e-05
2.0639936337829567e-05,3.610953353927471e-05
2.056051198451314e-05,3.612680666265078e-05
2.0514857169473544e-05,3.653720341389999e-05
2.0483401385718025e-05,3.621847281465307e-05
2.044979737547692e-05,3.582268982427195e-05
2.0424797185114585e-05,3.566325540305115e-05
2.0376293832669035e-05,3.556851879693568e-05
2.0317747839726508e-05,3.549210669007152e-05
2.026226866291836e-05,3.571131674107164e-05
2.0267663785489276e-05,3.580628617783077e-05
2.0241783204255626e-05,3.541982005117461e-05
2.0219546058797278e-05,3.5296612622914836e-05
2.018312443397008e-05,3.525059946696274e-05
2.0135297745582648e-05,3.50648260791786e-05
2.0101992049603723e-05,3.491995084914379e-05
2.007494003919419e-05,3.499311424093321e-05
2.0091831174795516e-05,3.470838055363856e-05
2.0053084881510586e-05,3.4809811040759087e-05
1.9988976418972015e-05,3.466569251031615e-05
1.9972861991846003e-05,3.481126623228192e-05
1.9941504433518276e-05,3.4802618756657466e-05
1.9897037418559194e-05,3.451466545811854e-05
1.988199437619187e-05,3.4452692489139736e-05
1.986070128623396e-05,3.46916749549564e-05
1.9815479390672408e-05,3.425610702834092e-05
1.9850413082167506e-05,3.4350869100308046e-05
1.9772294763242826e-05,3.418713095015846e-05
1.975597297132481e-05,3.41166669386439e-05
1.9710998458322138e-05,3.40271471941378e-05
1.968479045899585e-05,3.3981556043727323e-05
1.9665816580527462e-05,3.38932586601004e-05
1.9630209862953052e-05,3.5533885238692164e-05
1.965112278412562e-05,3.383655348443426e-05
1.959549445018638e-05,3.37340279656928e-05
1.957957647391595e-05,3.3778120268834755e-05
1.9518558474374004e-05,3.365836528246291e-05
1.9524592062225565e-05,3.350401311763562e-05
1.9529679775587283e-05,3.3487471227999777e-05
1.94459680642467e-05,3.3527150662848726e-05
1.943342067534104e-05,3.334944267407991e-05
1.9391774912946858e-05,3.358501635375433e-05
1.9381646779947914e-05,3.317831578897312e-05
1.9351991795701906e-05,3.327875674585812e-05
1.936148328240961e-05,3.311826367280446e-05
1.9305825844639912e-05,3.3023065043380484e-05
1.9283630535937846e-05,3.348819154780358e-05
1.9273462385172024e-05,3.370289778104052e-05
1.9247427189839073e-05,3.292616020189598e-05
1.9223369235987775e-05,3.2926254789344966e-05
1.9184506527381018e-05,3.300387106719427e-05
1.920657632581424e-05,3.2884425309021026e-05
1.9186629288014956e-05,3.269290755270049e-05
1.9145885744364932e-05,3.2754483981989324e-05
1.910951323225163e-05,3.271139939897694e-05
1.9102708392892964e-05,3.265709528932348e-05
1.910014725581277e-05,3.30431830661837e-05
1.9093053197138943e-05,3.2617783290334046e-05
1.9038066966459155e-05,3.259792720200494e-05
1.9030740077141672e-05,3.249076326028444e-05
1.9037195670534857e-05,3.241614831495099e-05
1.897680340334773e-05,3.249569272156805e-05
1.898700065794401e-05,3.233707320760004e-05
1.895396962936502e-05,3.242964157834649e-05
1.8950851881527342e-05,3.232180097256787e-05
1.8923474272014573e-05,3.256087438785471e-05
1.8915292457677424e-05,3.231286245863885e-05
1.8908125639427453e-05,3.219847712898627e-05
1.8865546735469252e-05,3.2104791898746043e-05
1.889811028377153e-05,3.208579437341541e-05
1.8853359506465495e-05,3.2101488613989204e-05
1.8825756342266686e-05,3.211030343663879e-05
1.8820368495653383e-05,3.194401506334543e-05
