neurons,epochs,learning_rate,batch_size,elapsed_time,val_rmse,val_mape,val_R2_score,val_R,test_rmse,test_mape,test_R2_score,test_R
100,10,0.0001,4098,13.967592716217041,553347.9824052854,1.2649857997894287,-0.5242769718170166,0.3593755591768911,813043.4658983492,1.9619170427322388,-1.6570429801940918,0.2540215275498547
100,25,0.0001,4098,23.939162731170654,240956.60874107602,0.34697356820106506,0.7109687328338623,0.8442743756550875,355739.7844492516,0.5865447521209717,0.49133020639419556,0.7244626925161265
100,50,0.0001,4098,46.544283628463745,220745.58401925053,0.2557719051837921,0.7574220895767212,0.8704738272986259,306524.79129753925,0.3657282888889313,0.6223388910293579,0.7903961072114422
100,75,0.0001,4098,68.83151888847351,216999.9632811029,0.2168520987033844,0.7655843496322632,0.8751673796274143,295809.3431384479,0.27751481533050537,0.6482818126678467,0.8056601865060088
100,100,0.0001,4098,91.23421931266785,206859.13831397443,0.19377486407756805,0.7869818210601807,0.8876412280731321,281257.1440088234,0.2407822161912918,0.6820358037948608,0.825985203338542
100,125,0.0001,4098,113.42172503471375,206534.96114701743,0.20379720628261566,0.7876489758491516,0.8878664021953333,284748.9680121773,0.258145809173584,0.6740916967391968,0.8214768401953421
100,250,0.0001,4098,224.92439651489258,201076.77626220288,0.18899467587471008,0.7987244129180908,0.8943525663523922,282764.0232844341,0.24595031142234802,0.6786196231842041,0.8244222025027743
100,500,0.0001,4098,449.5487868785858,199670.93312748353,0.17776156961917877,0.801529049873352,0.895621840042121,278050.1489156228,0.2333328127861023,0.6892455816268921,0.8303816596643279
125,10,0.0001,4098,14.16635799407959,375728.23131620017,0.8662624955177307,0.29722726345062256,0.6902912627964577,742224.6192844858,1.849027395248413,-1.2143268585205078,0.4846351027086446
125,25,0.0001,4098,24.4833722114563,329254.5047467081,0.6370603442192078,0.46032702922821045,0.735247563490392,517792.8770773117,1.019166350364685,-0.07766354084014893,0.6070629024552485
125,50,0.0001,4098,46.76743125915527,220657.70719374384,0.2496003806591034,0.7576152086257935,0.8707087435306049,305714.68926435313,0.36304426193237305,0.6243324279785156,0.792126560693129
125,75,0.0001,4098,69.32063889503479,215817.42328181013,0.20951995253562927,0.7681323289871216,0.8803832608776376,304613.067717063,0.3043915927410126,0.6270349621772766,0.7993523842719934
125,100,0.0001,4098,91.89461326599121,208818.36792772805,0.21797427535057068,0.7829276323318481,0.8855214495092587,297601.96816553484,0.3289262652397156,0.6440060138702393,0.8086588290277212
125,125,0.0001,4098,114.76728105545044,209116.91260153972,0.20193257927894592,0.7823064923286438,0.8845672969885925,305001.6542381369,0.2968268096446991,0.6260827779769897,0.7945443529365664
125,250,0.0001,4098,227.56804037094116,199638.23152893336,0.18927018344402313,0.801594078540802,0.8955771079180784,277498.5682125225,0.24498304724693298,0.6904772520065308,0.8311749168662442
125,500,0.0001,4098,453.6882951259613,197080.0582910407,0.18159769475460052,0.8066462874412537,0.898294085957488,273850.0546211375,0.22762805223464966,0.6985628604888916,0.8363144149823531
200,10,0.0001,4098,14.160293340682983,290117.372109979,0.5357638597488403,0.5809993743896484,0.7746954943944224,436913.8957735265,0.8484330773353577,0.23270434141159058,0.6172117161050437
200,25,0.0001,4098,24.5374653339386,233438.31335922558,0.33722323179244995,0.7287238836288452,0.8541528213317006,340253.77145889215,0.5382407903671265,0.5346529483795166,0.74997289718078
200,50,0.0001,4098,47.49811887741089,221108.1999745826,0.25969600677490234,0.7566244602203369,0.8698535221585839,321160.69816837803,0.43399670720100403,0.585412859916687,0.773619064261954
200,75,0.0001,4098,69.61633539199829,214294.07771564758,0.2528558671474457,0.7713940143585205,0.8791767168634526,303459.21078128443,0.38717254996299744,0.6298551559448242,0.7969338172241015
200,100,0.0001,4098,92.36783719062805,212108.42691416104,0.2589319348335266,0.7760335206985474,0.8829240131578654,310432.92196543847,0.42708292603492737,0.612647294998169,0.7968757710413072
