loss,val_loss
0.07513047009706497,0.037558332085609436
0.019386334344744682,0.01835334673523903
0.010908377356827259,0.011409997008740902
0.0058912006206810474,0.006752220448106527
0.0033946323674172163,0.004838082939386368
0.0022166359703987837,0.003930890001356602
0.0015373647911474109,0.0033627182710915804
0.0011048790765926242,0.0028935042209923267
0.0008544345037080348,0.002517543500289321
0.0007057467591948807,0.0021581000182777643
0.0006046204944141209,0.0018537577707320452
0.0005277301534079015,0.0016013170825317502
0.000465031189378351,0.0013802939793094993
0.000411472050473094,0.0011896685464307666
0.00036424666177481413,0.0010262361029163003
0.0003220073413103819,0.0008798620547167957
0.00028365582693368196,0.0007652693893760443
0.00024813556228764355,0.0006556414882652462
0.0002143112214980647,0.0005622563185170293
0.000184379838174209,0.0004826535878237337
0.00015931563393678516,0.00041536748176440597
0.00013888573448639363,0.0003574935544747859
0.0001223093713633716,0.0003104286442976445
0.00010817476140800864,0.0002712422574404627
9.566425433149561e-05,0.0002372034650761634
8.447813161183149e-05,0.00020789529662579298
7.463686051778495e-05,0.00018026918405666947
6.61183221382089e-05,0.00015860858547966927
5.8831035858020186e-05,0.00013856796431355178
5.260850230115466e-05,0.00011952011118410155
4.730932414531708e-05,0.00010780330194393173
4.281783913029358e-05,9.531727118883282e-05
3.9031780033838004e-05,8.520962728653103e-05
3.584249861887656e-05,7.717083644820377e-05
3.316593574709259e-05,6.93338515702635e-05
3.095162901445292e-05,6.320398097159341e-05
2.9096972866682336e-05,5.8101773902308196e-05
2.754877641564235e-05,5.3988274885341525e-05
2.6255909688188694e-05,5.0421229389030486e-05
2.519755798857659e-05,4.756447015097365e-05
2.4309734726557508e-05,4.520335278357379e-05
2.3586952011100948e-05,4.3403302697697654e-05
2.300015876244288e-05,4.154170528636314e-05
2.2514139345730655e-05,4.035585152450949e-05
2.213758125435561e-05,3.936643770430237e-05
2.1824240320711397e-05,3.8350364775396883e-05
2.156789560103789e-05,3.762464984902181e-05
2.1359644961194135e-05,3.706311690621078e-05
2.119375676556956e-05,3.64873994840309e-05
2.1051080693723634e-05,3.610013664001599e-05
2.09413865377428e-05,3.567557723727077e-05
2.0845596736762673e-05,3.558051321306266e-05
2.0770828996319324e-05,3.515233038342558e-05
2.070950358756818e-05,3.4948876418638974e-05
2.0648585632443428e-05,3.4749118640320376e-05
2.0587049220921472e-05,3.4748543839668855e-05
2.054673677776009e-05,3.445501351961866e-05
2.0506835426203907e-05,3.4314733056817204e-05
2.04675361601403e-05,3.427091724006459e-05
2.0445495465537533e-05,3.4136992326239124e-05
2.0418576241354458e-05,3.4135227906517684e-05
2.039318496827036e-05,3.400607965886593e-05
2.0363757357699797e-05,3.390709025552496e-05
2.034903081948869e-05,3.380534326424822e-05
2.031474286923185e-05,3.370713966432959e-05
2.029237111855764e-05,3.3695261663524434e-05
2.0273368136258796e-05,3.365022348589264e-05
2.0262928956071846e-05,3.3629436074988917e-05
2.024687455559615e-05,3.3599902963032946e-05
2.0230152586009353e-05,3.3717900805640966e-05
2.0230185327818617e-05,3.3473213989054784e-05
2.019499515881762e-05,3.338202805025503e-05
2.0181325453449972e-05,3.333400673000142e-05
2.0173960365355015e-05,3.3418709790566936e-05
2.015377685893327e-05,3.33197349391412e-05
2.0134128135396168e-05,3.3275220630457625e-05
2.0143366782576777e-05,3.322032353025861e-05
2.0120794943068177e-05,3.323015334899537e-05
2.011417382163927e-05,3.314569767098874e-05
2.0094774299650453e-05,3.31694791384507e-05
2.0083120034541935e-05,3.3187956432811916e-05
2.009571107919328e-05,3.308176383143291e-05
2.0081899492652155e-05,3.307752558612265e-05
2.0061548639205284e-05,3.3111504308180884e-05
2.005941678362433e-05,3.31025876221247e-05
2.0051191313541494e-05,3.3035186788765714e-05
2.0044470147695392e-05,3.311011823825538e-05
2.004817724809982e-05,3.306516373413615e-05
2.0036408386658877e-05,3.3042302675312385e-05
2.002973633352667e-05,3.2971365726552904e-05
2.0021652744617313e-05,3.29806498484686e-05
2.0014604160678573e-05,3.301347533124499e-05
2.001972279686015e-05,3.295579881523736e-05
2.0018580471514724e-05,3.293830741313286e-05
2.0003908502985723e-05,3.296176146250218e-05
2.000696986215189e-05,3.296999057056382e-05
1.9996110495412722e-05,3.2889369322219864e-05
1.9983599486295134e-05,3.3146916393889114e-05
1.9996203263872303e-05,3.3081520086852834e-05
1.998538755287882e-05,3.285721322754398e-05
