loss,val_loss
0.011218240484595299,0.0007917382754385471
0.0003079228044953197,0.0004228306352160871
0.0001707644696580246,0.0003186898829881102
0.00013112642045598477,0.00026296896976418793
0.000107333849882707,0.00021962609025649726
8.960822015069425e-05,0.00018169800750911236
7.466696115443483e-05,0.00014397618360817432
6.1834289226681e-05,0.00011511596676427871
4.918394552078098e-05,8.682936459081247e-05
4.1892337321769446e-05,7.778253348078579e-05
3.882906457874924e-05,7.225290755741298e-05
3.6568329960573465e-05,6.810755439801142e-05
3.474059849395417e-05,6.568824028363451e-05
3.3219832403119653e-05,6.331573968054727e-05
3.1919382308842614e-05,6.0213857068447396e-05
3.079501402680762e-05,5.817497367388569e-05
2.9806275051669218e-05,5.653403786709532e-05
2.891052281484008e-05,5.4712570999981835e-05
2.8108321203035302e-05,5.2614097512559965e-05
2.7390889954403974e-05,5.114448140375316e-05
2.6713831175584346e-05,5.032074841437861e-05
2.6107501980732195e-05,4.928638372803107e-05
2.557534935476724e-05,4.7928147978382185e-05
2.505812699382659e-05,4.6427969209617004e-05
2.4623679564683698e-05,4.545848787529394e-05
2.420219243504107e-05,4.422273195814341e-05
2.3825557946111076e-05,4.3337102397345006e-05
2.345979373785667e-05,4.33878849435132e-05
2.3154008886194788e-05,4.241360511514358e-05
2.2835389245301485e-05,4.147585786995478e-05
2.259984648844693e-05,4.033576260553673e-05
2.2319942218018696e-05,4.048241680720821e-05
2.210256025136914e-05,4.052392614539713e-05
2.188109101552982e-05,3.951080361730419e-05
2.16831176658161e-05,3.866943370667286e-05
2.1568001102423295e-05,3.8021938962629065e-05
2.134365786332637e-05,3.777535312110558e-05
2.122162732121069e-05,3.7335968954721466e-05
2.10238740692148e-05,3.7310026527848095e-05
2.0883349861833267e-05,3.671347803901881e-05
2.0741388652822934e-05,3.67524080502335e-05
2.0666080672526732e-05,3.6215711588738486e-05
2.054134529316798e-05,3.593340443330817e-05
2.04059779207455e-05,3.585141530493274e-05
2.0276169379940256e-05,3.542446211213246e-05
2.0249823137419298e-05,3.521715916576795e-05
2.0126210074522533e-05,3.5273107641842216e-05
2.0059005692019127e-05,3.5317454603500664e-05
1.997792969632428e-05,3.500776438158937e-05
1.9866700313286856e-05,3.4516251616878435e-05
1.981408422579989e-05,3.4350934583926573e-05
1.971771962416824e-05,3.4310189221287146e-05
1.9659646568470635e-05,3.412193473195657e-05
1.9579210857045837e-05,3.4089869586750865e-05
1.9489058104227297e-05,3.394040686544031e-05
1.9487872123136185e-05,3.387626202311367e-05
1.9437351511442102e-05,3.348138488945551e-05
1.9322756998008117e-05,3.361907511134632e-05
1.9281598724774085e-05,3.318332528579049e-05
1.9210989194107242e-05,3.294103953521699e-05
1.9175728084519506e-05,3.329125320306048e-05
1.90876962733455e-05,3.272371759521775e-05
1.90410137292929e-05,3.265245686634444e-05
1.9010338291991502e-05,3.256846684962511e-05
1.8941336747957394e-05,3.227695924579166e-05
1.8871331121772528e-05,3.226503758924082e-05
1.8832521163858473e-05,3.220087819499895e-05
1.8799073586706072e-05,3.2018266210798174e-05
1.8760914826998487e-05,3.225346517865546e-05
1.8783823179546744e-05,3.2027634006226435e-05
1.866622915258631e-05,3.182871296303347e-05
1.864421028585639e-05,3.2288884540321305e-05
1.8643557268660516e-05,3.181890497216955e-05
1.8623277355800383e-05,3.205080793122761e-05
1.857449024100788e-05,3.245850166422315e-05
1.8575230569695123e-05,3.177226972184144e-05
1.8545208149589598e-05,3.1511048291577026e-05
1.8488341083866544e-05,3.1498766475124285e-05
1.8458778868080117e-05,3.116713560302742e-05
1.8462254956830293e-05,3.127186937490478e-05
1.8444783563609235e-05,3.1077513995114714e-05
1.842365054471884e-05,3.114743594778702e-05
1.840633740357589e-05,3.103367271251045e-05
1.835559851315338e-05,3.092467522947118e-05
1.83247266249964e-05,3.085782009293325e-05
1.8341508621233515e-05,3.0830011382931843e-05
1.829349457693752e-05,3.0793918995186687e-05
1.8301003365195356e-05,3.082774128415622e-05
1.8241356883663684e-05,3.0623599741375074e-05
1.8271750377607532e-05,3.073628249694593e-05
1.8274302419740707e-05,3.098827073699795e-05
1.8197102690464817e-05,3.069228841923177e-05
1.8194972653873265e-05,3.058422225876711e-05
1.8182568965130486e-05,3.066646968363784e-05
1.8179725884692743e-05,3.038831528101582e-05
1.8179940525442362e-05,3.0422492272919044e-05
1.8127351722796448e-05,3.0505721952067688e-05
1.8135220670956187e-05,3.033294342458248e-05
1.811693982745055e-05,3.054958506254479e-05
1.813538619899191e-05,3.0355553462868556e-05
1.8086182535625994e-05,3.021309748874046e-05
1.807693115551956e-05,3.0217475796234794e-05
1.80804909177823e-05,3.0291450457298197e-05
1.8076627384289168e-05,3.057446519960649e-05
1.806138789106626e-05,3.0185618015821092e-05
1.8019929484580643e-05,3.0163324481691234e-05
1.8025582903646864e-05,3.0023007639101706e-05
1.8012451619142666e-05,3.0178622182575054e-05
1.801454709493555e-05,3.0076886105234735e-05
1.799098936317023e-05,3.0164395866449922e-05
1.7969867258216254e-05,3.0128272555884905e-05
1.7964266589842737e-05,2.9929929951322265e-05
1.7977456082007848e-05,3.011183434864506e-05
1.7960757759283297e-05,3.0339173463289626e-05
1.796700780687388e-05,2.9908907890785486e-05
1.7917713194037788e-05,2.9833543521817774e-05
1.7942918930202723e-05,3.010685759363696e-05
1.7879585357150063e-05,3.0235405574785545e-05
1.7903717889566906e-05,2.990493521792814e-05
1.79079215740785e-05,2.976032737933565e-05
1.7867345377453603e-05,3.0032584618311375e-05
1.7854823454399593e-05,2.981349462061189e-05
1.7893364201881923e-05,3.0143148251227103e-05
1.7822714653448202e-05,2.9695376724703237e-05
1.784184314601589e-05,2.9819288101862185e-05
