loss,val_loss
0.006325742229819298,0.002284708898514509
0.000515084364451468,0.0011427110293880105
0.00032995076617226005,0.0008658222504891455
0.0002502978313714266,0.0006097263540141284
0.00019694602815434337,0.0004132250032853335
0.0001599346724105999,0.00031199559452943504
0.00012886909826193005,0.00023623723245691508
0.00010360818123444915,0.00018006229947786778
8.442009129794315e-05,0.00014640101289842278
7.11330576450564e-05,0.00012451094517018646
6.188545376062393e-05,0.00010818760347319767
5.489673640113324e-05,9.634024172555655e-05
4.970327063347213e-05,8.675869321450591e-05
4.575811544782482e-05,8.061386324698105e-05
4.271569923730567e-05,7.534889300586656e-05
4.0251081372844055e-05,7.173063204390928e-05
3.8289843359962106e-05,6.799116818001494e-05
3.665157419163734e-05,6.552076229127124e-05
3.5215904063079506e-05,6.309646414592862e-05
3.393790029804222e-05,6.1034337704768404e-05
3.281014141975902e-05,5.8855068346019834e-05
3.178749102517031e-05,5.630480882246047e-05
3.085980279138312e-05,5.5070355301722884e-05
3.0006292945472524e-05,5.2978521125623956e-05
2.9244001780170947e-05,5.1539012929424644e-05
2.8517992177512497e-05,4.98591034556739e-05
2.7824398785014637e-05,4.86810713482555e-05
2.723976649576798e-05,4.755071131512523e-05
2.66755378106609e-05,4.604542118613608e-05
2.6192235964117572e-05,4.519756475929171e-05
2.574331301730126e-05,4.426129089551978e-05
2.539695742598269e-05,4.376193828647956e-05
2.5019706299644895e-05,4.288273339625448e-05
2.4667519028298557e-05,4.253188308211975e-05
2.437805051158648e-05,4.191647167317569e-05
2.4104803742375225e-05,4.281777000869624e-05
2.3894939658930525e-05,4.130244633415714e-05
2.3736753064440563e-05,4.0790680941427127e-05
2.3513419364462607e-05,4.036314567201771e-05
2.3375137971015647e-05,4.010134216514416e-05
2.324784691154491e-05,3.982398266089149e-05
2.3106467779143713e-05,3.9578084397362545e-05
2.295164995302912e-05,3.9501628634752706e-05
2.2875172362546436e-05,3.942893090425059e-05
2.2761083528166637e-05,3.9244645449798554e-05
2.2631131287198514e-05,3.875813854392618e-05
2.253271668450907e-05,3.874652611557394e-05
2.2457395971287042e-05,3.8616904930677265e-05
2.2402980903279968e-05,3.8473765016533434e-05
2.2340136638376862e-05,3.834204835584387e-05
2.2246036678552628e-05,3.855758041027002e-05
2.2185344278113917e-05,3.9550763176521286e-05
2.213158404629212e-05,3.8008092815289274e-05
2.2064974473323673e-05,3.7843761674594134e-05
2.201222741859965e-05,3.814737283391878e-05
2.195302840846125e-05,3.777144956984557e-05
2.190675695601385e-05,3.7656162021448836e-05
2.1842799469595775e-05,3.905573976226151e-05
2.1807618395541795e-05,3.744372952496633e-05
2.174422115786001e-05,3.744247442227788e-05
2.169207073166035e-05,3.737296719918959e-05
2.1702364392695017e-05,3.7259076634654775e-05
2.1579449821729213e-05,3.722019391716458e-05
2.154233879991807e-05,3.725106216734275e-05
2.1504492906387895e-05,3.700582965393551e-05
2.1472860680660233e-05,3.6883116990793496e-05
2.1373252820922062e-05,3.6828467273153365e-05
2.1296049453667365e-05,3.6841589462710544e-05
2.1286108676576987e-05,3.6609671951737255e-05
2.1154193746042438e-05,3.6404748243512586e-05
2.1127661966602318e-05,3.6302277294453233e-05
2.101860627590213e-05,3.656100670923479e-05
2.0942447008565068e-05,3.618803384597413e-05
2.094824958476238e-05,3.606104291975498e-05
2.088381370413117e-05,3.655130058177747e-05
2.0791061615454964e-05,3.581305645639077e-05
2.0735562429763377e-05,3.596644091885537e-05
2.074462281598244e-05,3.561794073903002e-05
2.0657636923715472e-05,3.556082447175868e-05
2.055908589682076e-05,3.556777664925903e-05
2.0553923604893498e-05,3.5745775676332414e-05
2.048241913144011e-05,3.546193693182431e-05
2.0486288121901453e-05,3.53278337570373e-05
