loss,val_loss
0.02798658236861229,0.02959386631846428
0.007758618798106909,0.012538809329271317
0.003600888652727008,0.007082200143486261
0.0021050553768873215,0.004522210918366909
0.0012482539750635624,0.0029228057246655226
0.0007647124584764242,0.0019394804257899523
0.000520332541782409,0.0013611268950626254
0.00038724555633962154,0.001011241925880313
0.0003035400586668402,0.0007862396887503564
0.00024338260118383914,0.000630693684797734
0.00019676100055221468,0.0005165630136616528
0.00015731932944618165,0.0004268059856258333
0.00012647984840441495,0.0003564087674021721
0.00010722793376771733,0.0003032802196685225
9.705845877761021e-05,0.0002665241190697998
9.175692684948444e-05,0.0002411077730357647
8.877270738594234e-05,0.00022306892788037658
8.698840974830091e-05,0.00020993806538172066
8.587031334172934e-05,0.00020016179769299924
8.514429646311328e-05,0.00019268183677922934
8.466144936392084e-05,0.00018698805070016533
8.43334782985039e-05,0.00018240966892335564
8.410375448875129e-05,0.0001785909989848733
8.393718599108979e-05,0.00017565302550792694
8.381580846616998e-05,0.0001735383557388559
8.372603042516857e-05,0.00017155945533886552
8.365596295334399e-05,0.00016998403589241207
8.360017091035843e-05,0.00016841634351294488
8.355246245628223e-05,0.0001675473031355068
8.35105383885093e-05,0.00016638025408610702
8.347055700141937e-05,0.00016554177273064852
8.342589717358351e-05,0.00016507069813087583
8.337970939464867e-05,0.00016443882486782968
8.332341531058773e-05,0.00016353405953850597
8.325395174324512e-05,0.00016319840506184846
8.31557554192841e-05,0.00016244327707681805
8.303661888930947e-05,0.00016184381092898548
8.287122909678146e-05,0.00016117484483402222
8.254522981587797e-05,0.00015860619896557182
8.21358262328431e-05,0.00015748088480904698
8.178890129784122e-05,0.0001560507225804031
8.144177263602614e-05,0.00015557762526441365
8.098772377707064e-05,0.00015398849791381508
8.035869541345164e-05,0.00015068278298713267
7.938457565614954e-05,0.00014693896810058504
7.750395161565393e-05,0.00013982478412799537
7.302205631276593e-05,0.00013166855205781758
6.722477701259777e-05,0.00012184143270133063
6.213098822627217e-05,0.00011254130367888138
5.7641369494376704e-05,0.00010492870933376253
5.370128565118648e-05,9.765751747181639e-05
4.988745058653876e-05,8.649982919450849e-05
3.923074109479785e-05,5.338289702194743e-05
2.765886347333435e-05,4.651069320971146e-05
2.5695704607642256e-05,4.383575651445426e-05
2.474034045008011e-05,4.180080577498302e-05
2.414304435660597e-05,4.0785165765555575e-05
2.3711791072855704e-05,3.9994509279495105e-05
2.33895807468798e-05,3.9236238080775365e-05
2.3140981284086592e-05,3.8863068766659126e-05
2.29397392104147e-05,3.862697121803649e-05
2.278850479342509e-05,3.843948434223421e-05
2.2665142751066014e-05,3.824206942226738e-05
2.256800507893786e-05,3.805361848208122e-05
2.248378405056428e-05,3.7913334381300956e-05
2.24205414269818e-05,3.784086220548488e-05
2.2358020942192525e-05,3.780780389206484e-05
2.2308722691377625e-05,3.769424802158028e-05
2.22665421460988e-05,3.7711590266553685e-05
2.2227022782317363e-05,3.7646543205482885e-05
2.2203919797902927e-05,3.7611829611705616e-05
2.216465691162739e-05,3.7568763218587264e-05
2.2138347048894502e-05,3.7498422898352146e-05
2.2119058485259302e-05,3.739562816917896e-05
2.209369449701626e-05,3.7349465856095776e-05
2.208137266279664e-05,3.7369645724538714e-05
2.205684722866863e-05,3.7361962313298136e-05
2.2039832401787862e-05,3.7346238968893886e-05
2.202725227107294e-05,3.728842784767039e-05
2.2015176000422798e-05,3.729153468157165e-05
2.2002970581525005e-05,3.7245903513394296e-05
2.1987380023347214e-05,3.72313370462507e-05
2.1978299628244713e-05,3.7300105759641156e-05
2.196939203713555e-05,3.724082125700079e-05
2.196359127992764e-05,3.7158068153075874e-05
2.1948804715066217e-05,3.718312655109912e-05
2.1941124941804446e-05,3.7136964238015935e-05
2.1935964468866587e-05,3.714046397362836e-05
2.1920855942880735e-05,3.7127945688553154e-05
2.1914655008004047e-05,3.705452036228962e-05
2.1911639123572968e-05,3.7129895645193756e-05
2.1903793822275475e-05,3.703871334437281e-05
2.1895708414376713e-05,3.706805728143081e-05
2.1884725356358103e-05,3.70453271898441e-05
2.187814243370667e-05,3.7020068702986464e-05
2.1879817722947337e-05,3.702728281496093e-05
2.1863175788894296e-05,3.7054567656014115e-05
2.1869083866477013e-05,3.701102104969323e-05
2.1854322767467238e-05,3.700308661791496e-05
2.1854168153367937e-05,3.7107794923940673e-05
2.1842137357452884e-05,3.7024357880000025e-05
2.184052391385194e-05,3.696021667565219e-05
2.182712523790542e-05,3.6963789170840755e-05
2.18322966247797e-05,3.695502527989447e-05
2.18230106838746e-05,3.6975961847929284e-05
2.1816651496919803e-05,3.698567161336541e-05
2.1805823053000495e-05,3.7045974750071764e-05
2.1802257833769545e-05,3.69248773495201e-05
2.180003866669722e-05,3.693617327371612e-05
2.1795056454720907e-05,3.694476981763728e-05
2.1783132979180664e-05,3.691983511089347e-05
2.1781030227430165e-05,3.692556492751464e-05
2.177226087951567e-05,3.6901081330142915e-05
2.1771213141619228e-05,3.690717130666599e-05
2.1770878447568975e-05,3.686836134875193e-05
2.175716326746624e-05,3.6874051147606224e-05
2.1748772269347683e-05,3.688330980367027e-05
2.1739442672696896e-05,3.700117304106243e-05
2.1734595065936446e-05,3.688544893520884e-05
2.1733711037086323e-05,3.683537579490803e-05
2.1721969460486434e-05,3.681056114146486e-05
2.1708232452510856e-05,3.680618465295993e-05
2.170054540329147e-05,3.6791567254113033e-05
2.1686619220417924e-05,3.680866211652756e-05
2.1680427380488254e-05,3.680030204122886e-05
