loss,val_loss
0.001095514977350831,0.00029244591132737696
0.00011116689711343497,0.000180508301127702
7.832093979232013e-05,0.00013058912009000778
5.797002449980937e-05,9.90993867162615e-05
4.432109562912956e-05,7.91065685916692e-05
3.649667269201018e-05,6.726502761011943e-05
3.248759458074346e-05,6.078154547140002e-05
3.02869884762913e-05,5.6422300986014307e-05
2.886777110688854e-05,5.403968316386454e-05
2.7816178771900013e-05,5.1607046771096066e-05
2.6931691536447033e-05,5.2657527703559026e-05
2.6193849407718517e-05,5.005905040889047e-05
2.557335938035976e-05,4.80322414659895e-05
2.504747681086883e-05,4.7241777792805806e-05
2.457409027556423e-05,4.5616732677444816e-05
2.414201844658237e-05,4.59449875052087e-05
2.3778837203281e-05,4.554917541099712e-05
2.34198469115654e-05,4.3671465391526e-05
2.3117745513445698e-05,4.294155951356515e-05
2.2844549675937742e-05,4.224752410664223e-05
2.2570844521396793e-05,4.270768113201484e-05
2.241520087409299e-05,4.149102824158035e-05
2.2193193217390217e-05,4.1478328057564795e-05
2.1979876692057587e-05,4.219653055770323e-05
2.179006150981877e-05,4.037083999719471e-05
2.162828968721442e-05,3.9704977098153904e-05
2.151107219106052e-05,3.9664584619458765e-05
2.134724309144076e-05,3.906826532329433e-05
2.1232448489172384e-05,3.873317837133072e-05
2.120692079188302e-05,3.87637410312891e-05
2.1084097170387395e-05,3.828139597317204e-05
2.085954838548787e-05,3.803659274126403e-05
2.0877694623777643e-05,3.7601599615300074e-05
2.0738552848342806e-05,3.764866050914861e-05
2.063000647467561e-05,3.725695933098905e-05
2.052293530141469e-05,3.7138201150810346e-05
2.056370794889517e-05,3.7461573811015114e-05
2.036785735981539e-05,3.681711314129643e-05
2.0407806005096063e-05,3.66277527064085e-05
2.0215928088873625e-05,3.6529476346913725e-05
2.0187333575449884e-05,3.6707991966977715e-05
2.0109437173232436e-05,3.616525646066293e-05
2.0087198208784685e-05,3.6128047213424e-05
2.0000799850095063e-05,3.604380981414579e-05
1.9939443518524058e-05,3.572471177903935e-05
1.9914778022211976e-05,3.610729982028715e-05
1.9772012819885276e-05,3.553476562956348e-05
1.978557338588871e-05,3.5543842386687174e-05
1.9732917280634865e-05,3.5403667425271124e-05
1.965247247426305e-05,3.547009328030981e-05
