,0
0,0.7503519873834094
1,0.730842386000235
2,0.7651898412168525
3,0.7405745602395097
4,0.758882683295348
5,0.7490573913913782
6,0.7527161016822982
7,0.7464216842875165
8,0.757932671586068
9,0.7622803058496055
