,0
0,3855894458868.093
1,3865715677434.346
2,3551671155138.106
3,3715157350250.709
4,4030343950836.11
5,3963834565407.8203
6,3869248304403.3135
7,4087318148770.943
8,3768977431577.5425
9,3763960225592.763
