,0
0,0.12553603195549287
1,0.11747953595951069
2,0.12588821147138182
3,0.15033222230645876
4,0.13077479573456832
5,0.1225627068117439
6,0.12106301245803604
7,0.12753770076265836
8,0.11185508218421877
9,0.1273737840356443
