loss,val_loss
0.016571292653679848,0.009958747774362564
0.002003332832828164,0.003963446710258722
0.000941769452765584,0.0026183805894106627
0.000655129726510495,0.0018785442225635052
0.00048450438771396875,0.0013465398224070668
0.0003602590586524457,0.0009789663599804044
0.0002745851525105536,0.0007218343671411276
0.00022336991969496012,0.000579141837079078
0.00018979833112098277,0.00048360778600908816
0.00016361259622499347,0.0004164041602052748
0.000141639553476125,0.00036117134732194245
0.00012272715684957802,0.0003161487984471023
0.00010659100371412933,0.00027921501896344125
9.314026829088107e-05,0.0002467932354193181
8.205515041481704e-05,0.00021749676670879126
7.290705980267376e-05,0.0002002587280003354
6.525261414935812e-05,0.00017843954265117645
5.878147203475237e-05,0.00016204048006329685
5.3295814723242074e-05,0.0001468226546421647
4.867123789153993e-05,0.00013318585115484893
4.476353933569044e-05,0.0001234800147358328
4.144757258472964e-05,0.00011264580098213628
3.863606252707541e-05,0.0001034522065310739
3.621906944317743e-05,9.726265125209466e-05
3.4116437745979056e-05,9.015434625325724e-05
3.223778185201809e-05,8.718937169760466e-05
3.058292713831179e-05,8.213119144784287e-05
2.9222386729088612e-05,7.723244925728068e-05
2.8081571144866757e-05,7.353958790190518e-05
2.7116213459521532e-05,6.942008621990681e-05
2.6284898922313005e-05,6.684413529001176e-05
2.556181607360486e-05,6.424520688597113e-05
2.4941009542089887e-05,6.266455602599308e-05
2.4410734113189392e-05,6.078555452404544e-05
2.3972985218279064e-05,5.9146954299649224e-05
2.3608981791767292e-05,5.778042759629898e-05
2.3303118723561056e-05,5.623941251542419e-05
2.3056558347889222e-05,5.656356370309368e-05
2.2873207853990607e-05,5.495672667166218e-05
2.2695297957397997e-05,5.3118372306926176e-05
2.2555686882697046e-05,5.208772199694067e-05
2.2457206796389073e-05,5.150130164111033e-05
2.2369500584318303e-05,5.0703933084150776e-05
2.2289999833446927e-05,5.0021553761325777e-05
2.221321665274445e-05,4.932361844112165e-05
2.2144284230307676e-05,4.8204808990703896e-05
2.209318154200446e-05,4.6828357881167904e-05
2.2046933736419305e-05,4.624750727089122e-05
2.201741335738916e-05,4.608222661772743e-05
2.195828164985869e-05,4.557444481179118e-05
2.1936401026323438e-05,4.553593316813931e-05
2.1914647732046433e-05,4.5024306018603966e-05
2.1876123355468735e-05,4.676308162743226e-05
2.185216908401344e-05,4.504906610236503e-05
2.1804735297337174e-05,4.461645585251972e-05
2.1781233954243362e-05,4.315386831876822e-05
2.174335895688273e-05,4.505001925281249e-05
2.1718569769291207e-05,4.4533353502629325e-05
2.1687512344215065e-05,4.451016502571292e-05
2.1670086425729096e-05,4.3650943553075194e-05
2.1610016119666398e-05,4.354416159912944e-05
2.1557896616286598e-05,4.286425973987207e-05
2.151331318600569e-05,4.336901838541962e-05
2.1450045096571557e-05,4.239259214955382e-05
2.1395147996372543e-05,4.286330658942461e-05
2.134309761459008e-05,4.282376175979152e-05
2.1297717466950417e-05,4.053151496918872e-05
2.1294707039487548e-05,4.15938047808595e-05
2.1236757675069384e-05,4.004711809102446e-05
2.12092181754997e-05,4.044405432068743e-05
2.11811584449606e-05,3.974256105720997e-05
2.1150406610104255e-05,3.963359631597996e-05
2.1117311916896142e-05,3.9306538383243605e-05
2.10874350159429e-05,4.034669473185204e-05
2.1049681890872307e-05,3.915093111572787e-05
2.1014669982832856e-05,3.906139318132773e-05
2.098530785588082e-05,3.9497001125710085e-05
2.092989961965941e-05,4.0463371988153085e-05
2.0909510567435063e-05,3.931142055080272e-05
2.0849030988756567e-05,3.913623731932603e-05
2.0801469872822054e-05,3.9321887015830725e-05
2.0784007574548014e-05,3.876099071931094e-05
2.070817572530359e-05,3.871545413858257e-05
2.0660263544414192e-05,3.866543556796387e-05
2.0609088096534833e-05,3.8146215956658125e-05
2.0562043573590927e-05,3.911948806489818e-05
2.049943395832088e-05,3.7878035072935745e-05
2.0440320440684445e-05,3.930132879759185e-05
2.0352721548988484e-05,3.798669058596715e-05
2.0259973098291084e-05,3.76035604858771e-05
2.0185487301205285e-05,3.718493826454505e-05
2.0151295757386833e-05,3.818791810772382e-05
2.0078226953046396e-05,3.7831352528883144e-05
2.0015530026284978e-05,3.6778019421035424e-05
1.996702849282883e-05,3.6301600630395114e-05
1.9951692593167536e-05,3.672752427519299e-05
1.988698022614699e-05,3.695407576742582e-05
1.9846153008984402e-05,3.601673961384222e-05
1.9816145140794106e-05,3.6630437534768134e-05
1.9795379557763226e-05,3.59403966285754e-05
1.9742488802876323e-05,3.603348886827007e-05
1.9708289983100258e-05,3.587907849578187e-05
1.9682685888255946e-05,3.619562994572334e-05
1.9642964616650715e-05,3.574931179173291e-05
1.962290843948722e-05,3.537203883752227e-05
1.95710363186663e-05,3.5559001844376326e-05
1.9560797227313742e-05,3.5721619497053325e-05
1.9532413716660812e-05,3.5225461033405736e-05
1.9524901290424168e-05,3.53456889570225e-05
1.9488807083689608e-05,3.514672062010504e-05
1.9454086213954724e-05,3.49612018908374e-05
1.9416756913415156e-05,3.5342472983757034e-05
1.9422983314143494e-05,3.450020813033916e-05
1.9391723981243558e-05,3.466532507445663e-05
1.9380504454602487e-05,3.472062599030323e-05
1.935171712830197e-05,3.4269774914719164e-05
1.9327797417645343e-05,3.4764969313982874e-05
1.931836777657736e-05,3.430459400988184e-05
1.9290228010504507e-05,3.403843948035501e-05
1.929762220242992e-05,3.4665183193283156e-05
1.9265660739620216e-05,3.3908763725776225e-05
1.926186087075621e-05,3.442908200668171e-05
1.9239190805819817e-05,3.419023414608091e-05
1.9247388991061598e-05,3.421405563130975e-05
1.923509444168303e-05,3.386320167919621e-05
1.92170209629694e-05,3.379213740117848e-05
1.9214821804780513e-05,3.422954978304915e-05
1.919884562084917e-05,3.382259819773026e-05
1.9170822270098142e-05,3.3946489566005766e-05
