,0
0,0.7371396260486839
1,0.7599632939298115
2,0.7402590716495676
3,0.7469364505818127
4,0.7538332757650715
5,0.7394045045006197
6,0.7577390305208924
7,0.7588731909302784
8,0.7351867933969412
9,0.7530831331398046
