,0
0,0.14275319234991155
1,0.13192392094191252
2,0.13305474728405295
3,0.123376900204999
4,0.11820872899200878
5,0.12966609755424544
6,0.12215423678675665
7,0.11758232015493807
8,0.12677009328859948
9,0.13612715144763599
