,0
0,0.7749579532218347
1,0.7711955134266459
2,0.7744617467025919
3,0.7676187192670878
4,0.7728664888943476
5,0.7728595473006646
6,0.7739232776167085
7,0.7775154497235778
8,0.7654374881350493
9,0.7643822959476655
