,0
0,0.6832537558530449
1,0.47078353041269744
2,0.5603559540486719
3,0.5977564361970542
4,0.5764428741964179
5,0.544776280452285
6,0.5012654873610437
7,0.6870987123245803
8,0.675304707123524
9,0.6983127793473538
