,0
0,0.18735999920042398
1,0.1591413026425402
2,0.32243712125263846
3,0.3093065506308319
4,0.14121759219647217
5,0.4813907708546705
6,0.2008179979798088
7,0.17564335684032756
8,0.41004113645361057
9,0.2350740679708488
