,0
0,0.550726987627393
1,0.6901315782326014
2,-0.18140931379138503
3,0.6623438143555019
4,0.6484331455176009
5,0.5753828228374321
6,0.7388254851782246
7,0.3114992816814786
8,-0.3909620881455408
9,0.6766412214790414
