,0
0,1.2086186408996582
1,1.2425990104675293
2,1.189182996749878
3,1.0747203826904297
4,1.0749633312225342
5,1.0084810256958008
6,0.9791131019592285
7,0.9753270149230957
8,0.9593589305877686
9,0.9431231021881104
