,0
0,2041677316895.8044
1,2480612048896.574
2,766030291544.3228
3,983067518727.1392
4,1818388326150.7385
5,357836176210.4552
6,3240603156480.689
7,1873819429414.0754
8,504161120756.75525
9,2496382222736.2905
