,0
0,0.17068050361264792
1,0.1587139069351504
2,0.1707432384792126
3,0.20273527172600087
4,0.20593454893390348
5,0.2895091693612815
6,0.26748261074060964
7,0.2609311991095246
8,0.1273103384000169
9,0.30759651347991374
