,0
0,0.5626328449196591
1,0.5895401186991469
2,-0.11336533064130085
3,0.03631508823012755
4,0.6552099605653265
5,-0.4840138341481456
6,0.25205908244202047
7,0.4760920491305331
8,-0.4114750772886049
9,-0.04609625710083263
