,0
0,0.978646993637085
1,0.957495927810669
2,0.939281702041626
3,0.9776487350463867
4,0.9374334812164307
5,0.9636745452880859
6,0.9510962963104248
7,1.0470046997070312
8,0.9596874713897705
9,0.9125044345855713
