,0
0,0.13107141481481085
1,0.18541811303084882
2,0.1794719876364468
3,0.13047146809019672
4,0.15535930148083613
5,0.13208363127666226
6,0.14128136335949693
7,0.14294359203688525
8,0.16769754222389277
9,0.13725892713680415
