,0
0,0.11322483048749757
1,0.1079991577845457
2,0.10957644619168491
3,0.10867351715530899
4,0.10818184712363169
5,0.13226061662811642
6,0.10973270345678433
7,0.10845063843351116
8,0.134067544275776
9,0.12418820001612528
