,0
0,0.7646026380820529
1,0.7650250349515648
2,0.7575787430296874
3,0.7742405558447562
4,0.7672662936412672
5,0.7473731301169687
6,0.7654992868288922
7,0.7522830824853988
8,0.7715759624810197
9,0.7538175920977731
