,0
0,0.11629561171754331
1,0.113327063558579
2,0.11694921623068981
3,0.11462552370876343
4,0.11424876397213617
5,0.11616798060425208
6,0.11288010558124294
7,0.11475712850712565
8,0.11761858531627988
9,0.11489521970808213
