loss,val_loss
0.09291575103998184,0.052081819623708725
0.039872635155916214,0.04055391252040863
0.026068881154060364,0.0286518894135952
0.017260758206248283,0.019102688878774643
0.0112083051353693,0.012000484392046928
0.007442743983119726,0.008179200813174248
0.005262909457087517,0.00617603724822402
0.0040403432212769985,0.004991017282009125
0.0033173942938447,0.0041532572358846664
0.0028010953683406115,0.003466166090220213
0.0023798292968422174,0.002872043987736106
0.002014338970184326,0.0023587981704622507
0.001690915785729885,0.0019155503250658512
0.001404518261551857,0.001544049009680748
0.001154302153736353,0.001242816331796348
0.0009399666450917721,0.0010044898372143507
0.0007609527092427015,0.0008172686211764812
0.0006142668426036835,0.0006695793126709759
0.0004951526061631739,0.0005530865164473653
0.0003990107506979257,0.0004582644905894995
0.00032138710957951844,0.0003803391009569168
0.0002585151814855635,0.00031452762777917087
0.00020774178847204894,0.00026090731262229383
0.00016711506759747863,0.00021823473798576742
0.00013511655561160296,0.0001836845767684281
0.0001102816968341358,0.00015748282021377236
9.128198871621862e-05,0.0001369055244140327
7.681932765990496e-05,0.00012076694110874087
6.578415195690468e-05,0.0001077588603948243
5.728209362132475e-05,9.733600018080324e-05
5.0638951506698504e-05,8.851160964695737e-05
4.5373093598755077e-05,8.110467751976103e-05
4.115696356166154e-05,7.455040031345561e-05
3.7743749999208376e-05,6.953261618036777e-05
3.496776116662659e-05,6.482638127636164e-05
3.27116867993027e-05,6.098571975599043e-05
3.087112418143079e-05,5.779163620900363e-05
2.936166856670752e-05,5.488053648150526e-05
2.8134198146290146e-05,5.269304529065266e-05
2.712362947931979e-05,5.05772877659183e-05
2.629082700877916e-05,4.863135836785659e-05
2.5609084332245402e-05,4.718976197182201e-05
2.5045288566616364e-05,4.5968812628416345e-05
2.4578266675234772e-05,4.504387834458612e-05
2.418654548819177e-05,4.4022555812262e-05
2.386087908234913e-05,4.32779524999205e-05
2.359163590881508e-05,4.266607720637694e-05
2.3382965082419105e-05,4.2027397284982726e-05
2.3192907974589616e-05,4.146991341258399e-05
2.3030637748888694e-05,4.110534064238891e-05
2.2898866518517025e-05,4.08209343731869e-05
2.278571810165886e-05,4.036892642034218e-05
2.2692476704833098e-05,4.0224738768301904e-05
2.260721339553129e-05,3.988902972196229e-05
2.2558029741048813e-05,3.971298792748712e-05
2.247816519229673e-05,3.942345210816711e-05
2.2435764549300075e-05,3.947419099858962e-05
2.239955028926488e-05,3.914057742804289e-05
2.235174542875029e-05,3.918996299034916e-05
2.2316606191452593e-05,3.8971258618403226e-05
2.2294163500191644e-05,3.876144910464063e-05
2.226563447038643e-05,3.865608596242964e-05
2.224763920821715e-05,3.853119778796099e-05
2.2235628421185538e-05,3.843710874207318e-05
2.2219552192837e-05,3.883893077727407e-05
2.2215202989173122e-05,3.827231557806954e-05
2.218353438365739e-05,3.823154838755727e-05
2.2170466763782315e-05,3.8168294850038365e-05
2.215746462752577e-05,3.8132831832626835e-05
2.2157637431519106e-05,3.808336623478681e-05
2.213606785517186e-05,3.8072474126238376e-05
2.213984407717362e-05,3.803752770181745e-05
2.2112466467660852e-05,3.7994093872839585e-05
2.211681567132473e-05,3.7891331885475665e-05
2.2106172764324583e-05,3.793167707044631e-05
