loss,val_loss
0.0011781868524849415,0.0005834311596117914
0.000209192352485843,0.0002681160403881222
0.00011439654917921871,0.00016958886408247054
8.172140223905444e-05,0.00013297275290824473
6.654621392954141e-05,0.00011426894343458116
5.7884455600287765e-05,0.00010428384121041745
5.228076406638138e-05,9.600237535778433e-05
4.8131256335182115e-05,8.994872769108042e-05
4.490087303565815e-05,8.279211760964245e-05
4.233242725604214e-05,7.833880954422057e-05
4.0228816942544654e-05,7.617443770868704e-05
3.842504520434886e-05,7.022698264336213e-05
3.6826400901190937e-05,6.75871197017841e-05
3.533553535817191e-05,6.392452633008361e-05
3.3906075259437785e-05,6.126346852397546e-05
3.2560019462835044e-05,5.960793714621104e-05
3.1340929126599804e-05,5.618846262223087e-05
3.024715988431126e-05,5.420375237008557e-05
2.9280590752023272e-05,5.275842340779491e-05
2.843969559762627e-05,5.164543108548969e-05
2.7641568522085436e-05,5.019684977014549e-05
2.6991470804205164e-05,4.835709842154756e-05
2.639717968122568e-05,4.760261799674481e-05
2.5887835363391787e-05,4.66357269033324e-05
2.5388500944245607e-05,4.544879266177304e-05
2.4977862267405726e-05,4.4465941755333915e-05
2.4605536964372732e-05,4.4273328967392445e-05
2.4267566914204508e-05,4.32142878707964e-05
2.3926802896312438e-05,4.4059550418751314e-05
2.368135938013438e-05,4.1796731238719076e-05
2.339575075893663e-05,4.1498791688354686e-05
2.314663834113162e-05,4.111597445444204e-05
2.290375232405495e-05,4.077923949807882e-05
2.272461097163614e-05,4.012594581581652e-05
2.250326178909745e-05,3.965216819779016e-05
2.2317612092592753e-05,3.927874786313623e-05
2.2156518753035925e-05,3.886506601702422e-05
2.2019057723809965e-05,3.874141111737117e-05
2.1861000277567655e-05,3.879987707477994e-05
2.17018932744395e-05,3.809676127275452e-05
2.155655784008559e-05,3.789010224863887e-05
2.1465919417096302e-05,3.7869205698370934e-05
2.135273280146066e-05,3.7478170270333067e-05
2.124813363479916e-05,3.721282701008022e-05
2.1131716493982822e-05,3.689564255182631e-05
2.103341103065759e-05,3.689273216878064e-05
2.0941870388924144e-05,3.658104469650425e-05
2.08656165341381e-05,3.6561898014042526e-05
2.0768111426150426e-05,3.619269409682602e-05
2.066870547423605e-05,3.596144597395323e-05
