loss,val_loss
0.008724660612642765,0.002393153263255954
0.0006647847476415336,0.0006553484126925468
0.0003455893602222204,0.00046306662261486053
0.00024647137615829706,0.00035626563476398587
0.0001842290221247822,0.00028436497086659074
0.00014371451106853783,0.00023089602473191917
0.00011693713167915121,0.00019226482254453003
9.874296665657312e-05,0.00016397246508859098
8.609943324699998e-05,0.00014399210340343416
7.702317816438153e-05,0.00012851502106059343
7.022941281320527e-05,0.00011748779797926545
6.493087857961655e-05,0.00010839693277375773
6.0631235101027414e-05,0.00010156356438528746
5.704266732209362e-05,9.53998533077538e-05
5.394891923060641e-05,8.970078488346189e-05
5.102316936245188e-05,8.529609476681799e-05
4.8302928917109966e-05,8.111778151942417e-05
4.5893859351053834e-05,7.728845957899466e-05
4.379998426884413e-05,7.367026410065591e-05
4.1946976125473157e-05,7.007627573329955e-05
4.028072362416424e-05,6.811074126744643e-05
3.8767124351579696e-05,6.506786303361878e-05
3.7371559301391244e-05,6.25553002464585e-05
3.6092736991122365e-05,6.057328573660925e-05
3.4948414395330474e-05,5.858044096385129e-05
3.387070682947524e-05,5.730635530198924e-05
3.290172389824875e-05,5.61979140911717e-05
3.199818456778303e-05,5.4797921620775014e-05
3.1186464184429497e-05,5.345294266589917e-05
3.0387012884602882e-05,5.192355456529185e-05
2.965804742416367e-05,5.081513154436834e-05
2.8924099751748145e-05,4.9241145461564884e-05
2.825163937814068e-05,4.8303056246368214e-05
2.7608153686742298e-05,4.727284249383956e-05
2.7039553970098495e-05,4.609305688063614e-05
2.6458217689651065e-05,4.500829891185276e-05
2.594442048575729e-05,4.424651706358418e-05
2.548345764807891e-05,4.320721927797422e-05
2.501752351236064e-05,4.228845136822201e-05
2.4611057597212493e-05,4.1620729462010786e-05
2.4256745746242814e-05,4.0888840885600075e-05
2.3906701244413853e-05,4.027303293696605e-05
2.3641523512196727e-05,3.979268149123527e-05
2.3323949790210463e-05,3.944609488826245e-05
2.3063781554810703e-05,3.863713936880231e-05
2.285402842971962e-05,3.852464215015061e-05
2.263253554701805e-05,3.8535345083801076e-05
2.2445286958827637e-05,3.768599344766699e-05
2.2286003513727337e-05,3.7391571822809055e-05
2.2128282580524683e-05,3.705777635332197e-05
