,0
0,0.11457425229381143
1,0.11010999179727832
2,0.10950666802594929
3,0.11313457693202257
4,0.11073938359405729
5,0.10867740516099364
6,0.1098340726184496
7,0.1333732510828932
8,0.10932321028662204
9,0.11049155483351862
