,0
0,0.13196363617905102
1,0.12856872047434734
2,0.15622720476620588
3,0.13297484509895321
4,0.13059661893491906
5,0.13976754176170775
6,0.14187239647815844
7,0.1317193430996567
8,0.132924601464025
9,0.15160480661520162
