,0
0,0.036077551543712616
1,0.03691372275352478
2,0.03077116794884205
3,0.02925533428788185
4,0.025030221790075302
5,0.03180241584777832
6,0.02560587413609028
7,0.024849237874150276
8,0.026408659294247627
9,0.022146306931972504
