,0
0,3270236221140.795
1,4187384830601.9795
2,4114420718217.985
3,3666522656269.0234
4,4459825949222.114
5,4119838531384.792
6,3796649198767.385
7,5274323776387.991
8,4053909392109.8735
9,4019608987798.44
