,0
0,0.272612803627989
1,0.1353575199329061
2,0.15683606587916246
3,0.13276797264013565
4,0.11568964221721667
5,0.1818233628903717
6,0.16242390967559872
7,0.15460764837774243
8,0.12408769875962061
9,0.12071968915611093
