,0
0,-0.0644748810610515
1,0.6463835667585817
2,0.6353652910481521
3,0.6582753506908277
4,0.7412591825424019
5,0.3641021173251786
6,0.4861046151881282
7,0.5976545625652034
8,0.6928123743377805
9,0.719359946866307
