,0
0,0.4005786651006278
1,0.7120329726105268
2,0.7552326058289981
3,0.5857929506052851
4,0.5591932428570295
5,0.4295488741721065
6,0.1456802980576673
7,0.24149769137349203
8,-0.5507406221716715
9,0.6530155595068129
