,0
0,3668221656289.3657
1,3884431275683.0337
2,3778024852205.91
3,3540240551437.0854
4,3629246137519.4414
5,3575462065826.9834
6,4173062816943.519
7,3797184432877.8794
8,3738630721436.6777
9,4086828745104.2266
