,0,1,2,3,4,5,6,7,8,9
0,5401694763458.408,4109882276689.81,6413911671983.792,5285120119484.1,4939113363906.258,4584123432161.47,3109539135888.16,5085431147445.799,4455773228557.141,6125973316184.327
1,4248036921644.36,3615512963222.4346,4093880904629.7266,5998633428343.533,4707931102233.666,3742294292530.5366,4089840050776.026,4594161526934.541,3315399463611.8687,4413286361238.512
2,4196580790971.955,4393704894964.171,4268423694286.6777,3659763893423.3706,3797281822570.7095,3999280321611.513,5385375851895.428,3772496554933.6606,3924399514599.607,4121336204813.117
3,3855894458868.093,3865715677434.346,3551671155138.106,3715157350250.709,4030343950836.11,3963834565407.8203,3869248304403.3135,4087318148770.943,3768977431577.5425,3763960225592.763
4,3908232007181.0825,3792067381997.837,3838101198299.114,4029733423853.859,3752943323486.212,4015608235583.0366,3678304353904.935,3997984383975.619,3606952491058.496,4087583310623.838
