,0
0,0.11402503158056473
1,0.11738011481233568
2,0.1118505481319079
3,0.1182647981874315
4,0.11299450532063526
5,0.11395583870692177
6,0.11574931207372023
7,0.11500358898140439
8,0.11307662390998255
9,0.11273075338220703
