,0
0,1.1201705932617188
1,1.103900671005249
2,1.1983122825622559
3,1.2973322868347168
4,1.2184903621673584
5,1.1260645389556885
6,1.1253271102905273
7,1.1670193672180176
8,1.1852607727050781
9,1.1250391006469727
