loss,val_loss
0.11365839838981628,0.029920116066932678
0.027840381488204002,0.011655258946120739
0.0161590613424778,0.010213400237262249
0.013067553751170635,0.008972084149718285
0.010684258304536343,0.007913149893283844
0.008667522110044956,0.0071421354077756405
0.007020738907158375,0.006594405975192785
0.005711793899536133,0.006179457064718008
0.004693201743066311,0.005853899754583836
0.003915893845260143,0.005573294125497341
0.0033319666981697083,0.0053277332335710526
0.0028971778228878975,0.005101848393678665
0.0025734235532581806,0.004888573661446571
0.0023284866474568844,0.004668841138482094
0.0021355587523430586,0.004443936049938202
0.001974082551896572,0.00420811353251338
0.0018300951924175024,0.003963848110288382
0.0016949765849858522,0.0037052759435027838
0.001564294216223061,0.00344022992067039
0.001435835030861199,0.003170792479068041
0.0013087806291878223,0.0029030516743659973
0.0011833951575681567,0.0026161344721913338
0.001059957081452012,0.002340364269912243
0.0009385132580064237,0.002060806378722191
0.0008189755026251078,0.0017960083205252886
0.0007021229830570519,0.0015236237086355686
0.0005901287076994777,0.0012712400639429688
0.00048612477257847786,0.0010250862687826157
0.00039274830487556756,0.000800612207967788
0.0003120294422842562,0.0005956633831374347
0.00024447983014397323,0.0004461900389287621
0.00018976404680870473,0.00033790027373470366
0.00014760158956050873,0.00025472446577623487
0.00011629738582996652,0.00019976437033619732
9.359733667224646e-05,0.0001625890436116606
7.72636994952336e-05,0.00013577527715824544
6.539110472658649e-05,0.00011487682786537334
5.659604357788339e-05,9.952671825885773e-05
4.987579814041965e-05,8.982742292573676e-05
4.462586730369367e-05,8.086294837994501e-05
4.0455190173815936e-05,7.35991561668925e-05
3.708350777742453e-05,6.817110988777131e-05
3.4321659768465906e-05,6.27705521765165e-05
3.203393498552032e-05,5.885776408831589e-05
3.015443689946551e-05,5.487227099365555e-05
2.86203867290169e-05,5.24444694747217e-05
2.7383441192796454e-05,4.929625356453471e-05
2.638612932059914e-05,4.7391826228704304e-05
2.5586130504962057e-05,4.6364260924747214e-05
2.4963210307760164e-05,4.433838330442086e-05
2.4459161068079993e-05,4.360979073680937e-05
2.4072553060250357e-05,4.285747854737565e-05
2.376237534917891e-05,4.1808842070167884e-05
2.3520406102761626e-05,4.095419353689067e-05
2.33407954510767e-05,4.0556500607635826e-05
2.3184280507848598e-05,4.0383427403867245e-05
2.3063130356604233e-05,3.98752890760079e-05
2.2964364688959904e-05,3.956305226893164e-05
2.2874781279824674e-05,3.9366768760373816e-05
2.280284206790384e-05,3.91224239137955e-05
2.273968311783392e-05,3.8899972423678264e-05
2.2689227989758365e-05,3.872253364534117e-05
2.2640397219220176e-05,3.8625021261395887e-05
2.2595269911107607e-05,3.8521109672728926e-05
2.256408697576262e-05,3.842913793050684e-05
2.254205355711747e-05,3.8323367334669456e-05
2.250413854198996e-05,3.8258509448496625e-05
2.2477193851955235e-05,3.8221896829782054e-05
2.2457383238361217e-05,3.8137874071253464e-05
2.243873314000666e-05,3.810852285823785e-05
2.2428028387366794e-05,3.80475539714098e-05
2.240398680442013e-05,3.802421997534111e-05
2.238969500467647e-05,3.808591645793058e-05
2.2384465410141274e-05,3.803540312219411e-05
2.2371157683664933e-05,3.799047044594772e-05
2.237573244201485e-05,3.7947047530906275e-05
2.2341066141962074e-05,3.792550342041068e-05
2.2334481400321238e-05,3.7886602513026446e-05
2.233372833870817e-05,3.7931062252027914e-05
2.2321106371236965e-05,3.7827285268576816e-05
2.2319045456242748e-05,3.790349364862777e-05
2.2312375222099945e-05,3.7808786146342754e-05
2.2300919226836413e-05,3.784428918152116e-05
2.230873542430345e-05,3.78012700821273e-05
2.2290076231001876e-05,3.7770234484924003e-05
2.2298252588370815e-05,3.783125430345535e-05
2.2281481506070122e-05,3.787485547945835e-05
2.2284048100118525e-05,3.780941915465519e-05
2.2272724891081452e-05,3.775847653741948e-05
2.227786899311468e-05,3.7784342566737905e-05
2.2285959857981652e-05,3.777481833822094e-05
2.2267595340963453e-05,3.777290476136841e-05
2.2269792680162936e-05,3.774438664549962e-05
2.2261219783104025e-05,3.773318894673139e-05
2.227390359621495e-05,3.7682282709283754e-05
2.226114520453848e-05,3.771696356125176e-05
2.22610015043756e-05,3.774454671656713e-05
2.2264119252213277e-05,3.7699257518397644e-05
2.2262425773078576e-05,3.7703295674873516e-05
2.22499729716219e-05,3.768783790292218e-05
